task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	rss	vmem	peak_rss	peak_vmem	rchar	wchar	syscr	syscw	duration	realtime	rss	vmem	peak_rss	peak_vmem	rchar	wchar
44	21/f80341	-	normExonerate (7)	COMPLETED	-	2016-11-29 17:01:34.537	9ms	1ms	-	-	-	-	-	-	-	-	-	9	1	-	-	-	-	-	-
37	1a/adc868	14388438	exonerate (8)	COMPLETED	0	2016-11-29 16:59:34.094	3m 1s	2m 36s	68.0%	672.1 MB	730.5 MB	672.4 MB	730.8 MB	1.1 GB	53.3 MB	308204	16290	181444	156421	704770048	765943808	705040384	766259200	1217684988	55850066
45	44/4e7fc0	-	normExonerate (8)	COMPLETED	-	2016-11-29 17:02:35.564	8ms	0ms	-	-	-	-	-	-	-	-	-	8	0	-	-	-	-	-	-
36	af/b23a9a	14388437	exonerate (7)	COMPLETED	0	2016-11-29 16:59:34.027	4m 1s	3m 34s	131.5%	688.9 MB	747.6 MB	689.3 MB	748.1 MB	1.4 GB	111.9 MB	372442	34011	241487	214278	722317312	783892480	722771968	784412672	1480509083	117383352
46	70/e2b94c	-	normExonerate (9)	COMPLETED	-	2016-11-29 17:03:35.558	10ms	0ms	-	-	-	-	-	-	-	-	-	10	0	-	-	-	-	-	-
25	5c/f0fd34	14388213	exonerate (1)	COMPLETED	0	2016-11-29 16:58:31.956	6m 3s	5m 38s	70.6%	708.6 MB	766.4 MB	708.9 MB	766.5 MB	1.6 GB	165.3 MB	433398	49579	362560	337784	743014400	803680256	743284736	803696640	1734522730	173347046
47	0e/8f1a70	-	normExonerate (10)	COMPLETED	-	2016-11-29 17:04:34.544	6ms	1ms	-	-	-	-	-	-	-	-	-	6	1	-	-	-	-	-	-
13	3a/ea09cf	14387827	formatChr (4)	COMPLETED	0	2016-11-29 16:55:59.296	11m 33s	5m 42s	77.5%	161.5 MB	174.7 MB	162.7 MB	175.9 MB	2.5 GB	1.1 GB	3191122	500784	693248	342358	169340928	183173120	170631168	184455168	2642655998	1136121644
12	51/bb300b	14387825	formatChr (3)	COMPLETED	0	2016-11-29 16:55:59.136	11m 34s	6m 10s	65.6%	703 MB	716.3 MB	704.6 MB	717.9 MB	6 GB	2.5 GB	3553196	866280	694410	369805	737189888	751083520	738865152	752730112	6447350024	2648710117
49	9c/8633c8	14389887	exonerate (12)	COMPLETED	0	2016-11-29 17:07:33.652	30s	6.3s	45.0%	35.3 MB	69.1 MB	36.4 MB	70.1 MB	21.2 MB	238.8 KB	5481	72	29988	6261	37031936	72507392	38166528	73502720	22196464	244508
50	fc/321c53	-	normExonerate (11)	COMPLETED	-	2016-11-29 17:08:03.668	6ms	0ms	-	-	-	-	-	-	-	-	-	6	0	-	-	-	-	-	-
48	43/8a4fba	14389886	exonerate (11)	COMPLETED	0	2016-11-29 17:07:32.948	2m 2s	1m 16s	101.1%	40.3 MB	93 MB	40.6 MB	93.1 MB	664.4 MB	50.7 MB	174214	15190	121612	76416	42250240	97566720	42520576	97665024	696677971	53176347
51	71/96344c	-	normExonerate (12)	COMPLETED	-	2016-11-29 17:09:34.589	9ms	0ms	-	-	-	-	-	-	-	-	-	9	0	-	-	-	-	-	-
57	b9/a97fe5	14390027	similarity (6)	COMPLETED	0	2016-11-29 17:09:35.008	30.6s	600ms	4.0%	35.8 MB	57.7 MB	38 MB	59.6 MB	729.2 KB	422.2 KB	352	590	30556	600	37535744	60526592	39825408	62525440	746738	432371
65	b4/0ec37a	14390028	similarity (14)	COMPLETED	0	2016-11-29 17:09:35.075	30.5s	601ms	0.0%	1.3 MB	11.1 MB	1.3 MB	11.1 MB	8 KB	0	16	0	30512	601	1351680	11620352	1351680	11636736	8212	0
55	74/132aec	14390029	similarity (4)	COMPLETED	0	2016-11-29 17:09:35.142	30.5s	4.2s	69.0%	112.8 MB	160.9 MB	113.1 MB	161.2 MB	1.3 MB	24.3 KB	250	482	30462	4191	118308864	168738816	118571008	169017344	1400110	24930
54	c3/390586	14390030	similarity (3)	COMPLETED	0	2016-11-29 17:09:35.215	30.4s	521ms	0.0%	37.1 MB	58.8 MB	1.3 MB	11.1 MB	893.9 KB	679.3 KB	462	807	30409	521	38936576	61644800	1351680	11636736	915357	695559
59	07/4777e9	14390031	similarity (8)	COMPLETED	0	2016-11-29 17:09:35.283	30.4s	1.6s	74.0%	110.5 MB	158.5 MB	110.7 MB	158.8 MB	829.6 KB	16.7 KB	240	475	30358	1632	115822592	166162432	116043776	166502400	849552	17146
60	ab/441a92	14390032	similarity (9)	COMPLETED	0	2016-11-29 17:09:35.366	30.3s	1.1s	5.5%	109.3 MB	157.1 MB	109.3 MB	157.3 MB	1.9 MB	1.5 MB	681	945	30293	1135	114561024	164737024	114561024	164896768	2038653	1622735
62	43/b5a3f0	14390033	similarity (11)	COMPLETED	0	2016-11-29 17:09:35.434	30.2s	494ms	0.0%	1.3 MB	11.1 MB	1.3 MB	11.1 MB	317.4 KB	205.8 KB	360	680	30245	494	1351680	11620352	1351680	11636736	324992	210786
67	c7/911d0e	14390034	similarity (16)	COMPLETED	0	2016-11-29 17:09:35.528	30.2s	485ms	4.0%	35.1 MB	56.9 MB	1.3 MB	11.1 MB	617.6 KB	292.3 KB	312	672	30172	485	36773888	59621376	1355776	11636736	632378	299283
52	c4/689fcb	14390035	similarity (1)	COMPLETED	0	2016-11-29 17:09:35.696	30s	308ms	0.0%	1.3 MB	11.1 MB	1.3 MB	11.1 MB	8.1 KB	0	16	0	30024	308	1351680	11620352	1351680	11636736	8268	0
58	b7/8ebfb9	14390036	similarity (7)	COMPLETED	0	2016-11-29 17:09:35.760	30s	569ms	0.0%	35.9 MB	57.9 MB	35.9 MB	57.9 MB	407.5 KB	10.6 KB	232	468	29981	569	37658624	60661760	37658624	60682240	417292	10877
56	2f/870c70	14390037	similarity (5)	COMPLETED	0	2016-11-29 17:09:35.830	30.7s	393ms	0.0%	1.3 MB	11.1 MB	1.3 MB	11.1 MB	8 KB	0	16	0	30736	393	1355776	11620352	1355776	11636736	8212	0
53	33/b9034a	14390038	similarity (2)	COMPLETED	0	2016-11-29 17:09:35.897	30.7s	211ms	0.0%	1.3 MB	11.1 MB	1.3 MB	11.1 MB	8.1 KB	0	16	0	30695	211	1355776	11620352	1355776	11636736	8268	0
64	a4/a98bf9	14390039	similarity (13)	COMPLETED	0	2016-11-29 17:09:35.962	30.7s	268ms	2.0%	24.1 MB	46.1 MB	35.7 MB	57.6 MB	244.9 KB	8.4 KB	232	468	30652	268	25235456	48361472	37412864	60411904	250756	8606
