task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	rss	vmem	peak_rss	peak_vmem	rchar	wchar	syscr	syscw	duration	realtime	rss	vmem	peak_rss	peak_vmem	rchar	wchar
36	d4/cf1c4c	13426302	ssake (4)	COMPLETED	0	2016-11-26 02:27:47.660	1h 44m 4s	1h 43m 17s	99.4%	842.8 MB	885.3 MB	846.9 MB	889.4 MB	111.6 MB	133.8 MB	25632	600806	6243974	6197076	883789824	928346112	887988224	932593664	116980239	140258432
43	8c/e70966	13452305	alignContigs (3)	COMPLETED	0	2016-11-26 04:11:51.735	30.9s	41ms	0.0%	1.2 MB	11.1 MB	0	0	22.4 KB	226 B	47	3	30893	41	1290240	11624448	0	0	22912	226
35	b5/01b1de	13426301	ssake (3)	COMPLETED	0	2016-11-26 02:27:47.460	1h 52m 4s	1h 51m 23s	99.5%	778.6 MB	819.1 MB	778.6 MB	819.2 MB	111.4 MB	142.3 MB	25655	659673	6724229	6682943	816435200	858935296	816435200	858959872	116759996	149198673
44	29/ecf378	13454428	alignContigs (4)	COMPLETED	0	2016-11-26 04:19:51.843	30.9s	33ms	0.0%	1.2 MB	11.1 MB	0	0	0	0	0	0	30858	33	1294336	11624448	0	0	0	0
40	98/a1bc78	13426438	ssake (8)	COMPLETED	0	2016-11-26 02:28:18.038	1h 54m 3s	1h 53m 23s	101.0%	828.6 MB	871 MB	832.6 MB	875.1 MB	123 MB	143.8 MB	28655	673029	6842683	6802838	868802560	913326080	873000960	917573632	128928872	150754835
45	ec/797c05	13455001	alignContigs (5)	COMPLETED	0	2016-11-26 04:22:20.813	30.9s	38ms	0.0%	1.1 MB	11.1 MB	0	0	22.4 KB	226 B	47	3	30907	38	1118208	11624448	0	0	22912	226
39	c5/d4800a	13426437	ssake (7)	COMPLETED	0	2016-11-26 02:28:17.960	2h 19m 3s	2h 18m 29s	99.5%	936 MB	976.7 MB	936.4 MB	977 MB	120.5 MB	157.8 MB	27252	700796	8342940	8309065	981504000	1024155648	981856256	1024450560	126308284	165458627
46	9d/13373a	13461264	alignContigs (6)	COMPLETED	0	2016-11-26 04:47:21.058	30.8s	37ms	0.0%	1.2 MB	11.1 MB	0	0	27.1 KB	242 B	61	4	30847	37	1294336	11624448	0	0	27783	242
33	2c/3e7d43	13426299	ssake (1)	COMPLETED	0	2016-11-26 02:27:47.295	2h 28m 34s	2h 27m 51s	99.5%	887.9 MB	930.4 MB	895.9 MB	938.5 MB	128.8 MB	155.2 MB	29873	698559	8913686	8870882	931008512	975613952	939405312	984059904	135100155	162723647
47	6c/0d80cc	13463571	alignContigs (7)	COMPLETED	0	2016-11-26 04:56:21.149	30.8s	38ms	0.0%	1.2 MB	11.1 MB	0	0	27.1 KB	242 B	61	4	30844	38	1294336	11624448	0	0	27783	242
38	09/ebf923	13426436	ssake (6)	COMPLETED	0	2016-11-26 02:28:17.882	2h 56m 3s	2h 55m 41s	99.9%	1 GB	1.1 GB	1 GB	1.1 GB	146.4 MB	170.9 MB	33717	759338	10563364	10540749	1097867264	1140379648	1097867264	1140404224	153534633	179213187
48	00/0531c7	13470460	alignContigs (8)	COMPLETED	0	2016-11-26 05:24:21.578	30.6s	30ms	0.0%	1.3 MB	11.1 MB	0	0	0	0	0	0	30645	30	1318912	11624448	0	0	0	0
